# Vectors
80 0.10705530732208765 0.11286987623514451 0.04975933344805265 0.08823843658682747 0.09383462747119209 0.08903056566152823 0.0824168307715574
160 0.2188753856887302 0.22040454301723186 0.1087217089563813 0.17829503218989998 0.18204647745147506 0.1762108210156819 0.16316432931324262
400 0.520716467065305 0.5461150609466934 0.28136974333500553 0.46061541782681925 0.41187720069077405 0.3787031482619001 0.37979711409073974
800 1.083576924812209 1.024901391098402 0.5769430516346045 0.8802657721306126 0.83899397147384 0.5985577866848598 0.6513764173193617
1600 2.0518949049387354 1.8692249302753399 0.9268903403059577 1.5599441655424604 1.6055618460576704 1.5224903048102856 1.4090148509496008
4000 4.669813646299885 3.6888426885934433 2.344397529924007 2.5351475550628186 3.2925068519948533 3.0843911471250105 3.0063036174250164
8000 8.073768733111441 5.352314209532503 3.49479614806015 4.947223942584992 4.795092108145104 4.675883206537408 3.0224591763050683
16000 10.013060284856046 5.182570626290986 4.5116959853214675 6.608143843431926 5.853776354542629 6.246278584337176 5.72346967549086
40000 13.77522842686444 8.30079869870039 5.955213755400375 8.55970544341628 7.289314439065842 8.16335043820559 7.257609671780954
80000 13.781746338827405 7.8966597307013995 6.580905837339159 8.140035803540481 5.841078164899128 8.800074818236105 8.375443142079323
160000 14.011103168761602 8.82093612140484 6.59513973815053 9.183720184535836 7.957230997401309 8.03023947278266 6.50622817638248
400000 11.544409684547563 7.791305822076651 6.366737007968815 9.027597523612641 8.0285093974405 7.541673923171045 6.563862360401006
800000 9.966971450008959 6.395443374504533 6.373200741866061 7.4989539427934435 8.21283985116281 8.13098545978558 6.094483818703612
1600000 7.402041475636939 6.316295641670737 7.239869323254664 6.994291154645212 6.4906893657324325 6.294733523786792 4.113205111841956
4000000 5.453054936338447 4.881308720847315 6.193637991056976 5.403774195838018 5.296639626438601 2.2622425625226867 2.0700977429253364
8000000 4.268676837813715 4.956242266326033 5.5633237326592075 5.412819431956807 5.15956629511254 2.244433585874756 2.0642910121042854


# Square matrices N x N
32 0.04466266131311569 0.045593675395021536 0.020270714617428628 0.03663230437385484 0.03416654437768873 0.03447960294997029 0.02763334626949033
200 0.2675600096259275 0.22430172873822563 0.14065182805273274 0.17581112205787927 0.1925113927077079 0.1738052048512783 0.1923770115313462
800 1.0463886215851654 0.9791569553396445 0.5266663240061029 0.8155185471691274 0.6206682109254181 0.7676338552203538 0.7110018764889888
3200 3.940314297809402 3.238006113759444 2.03851973556596 2.6830983028149578 2.3582707270422407 2.3752472712851485 2.1659167036771563
20000 11.741345252048573 7.490701573342241 5.551882519084987 6.43115065792295 5.438318366742696 5.319342374774895 5.081741666127858
80000 17.897824086124224 9.835337357048001 7.291832264171313 9.015875612005782 7.8005457750674045 7.721284772008666 7.273815486547509
320000 13.280157479871434 8.719975384780064 7.068428712370108 9.784618167665462 8.329883331753816 8.448095144774543 7.0584493495501555
2000000 6.595564312004066 6.118861837308379 6.526330682568783 6.413445114667054 5.870387497031287 5.738877462106848 3.6976213954782065
8000000 4.969387684472989 4.842354972117116 0.7867893165681519 5.462499598847685 5.215971976817985 1.9649336306823733 1.8025757455472062
32000000 3.4349599019419133 4.235758898750339 0.6217248317069406 5.253138770935708 5.471562168331071 2.060520712901532 2.111081641486484


# Wide matrices 2 x N
80 0.10416358272088586 0.10364477405930558 0.05652096971915255 0.09182714659175678 0.0914336543012443 0.08925668366348488 0.08034661512433884
160 0.21704400303122268 0.2054978205154136 0.10798027214278567 0.14839025182303223 0.18416461921088653 0.16671483765520717 0.16474745410247604
320 0.4480299838986747 0.39909951058200643 0.2227008192443856 0.364698431310731 0.28347005624883304 0.342702343294339 0.3162155799831954
800 1.0897131268257372 1.0376172908614663 0.5018346544127287 0.8126718392361102 0.7454592359792013 0.8230595905178638 0.7508788476740432
1600 1.9094720022588827 1.9290638705937098 1.0061264565311248 1.6738638605735563 1.5891269682965685 1.4814211553232512 1.4111567067942996
3200 3.821359597267324 3.252229368808159 1.4753573546029137 2.61599545571438 2.7065508655951693 2.585483964559347 2.4705120560352807
8000 6.356465725922345 3.1174512743347766 1.355065406795491 4.751314667578715 4.952913458293632 4.847647128807935 4.438374777267138
16000 10.645582006294635 7.162574955006742 2.924592624421434 7.047487742561283 6.397877140735546 6.205556900604792 6.0617429829460825
32000 10.887036452101823 8.550410674249934 3.2832367817057864 8.808900979623635 8.418262314152074 7.994950999001681 7.561682485693323
80000 18.6028112696686 9.90974443965094 3.5390821294989685 10.442983287899704 9.731947702088839 9.557304782736098 8.729749467969542
160000 13.93663096739241 9.021236405059826 3.61223162614341 10.34020808248408 8.859485114339135 8.627311095634575 6.860224426485282
320000 13.367116875809964 8.829124391194096 3.573699232104944 10.000834026640073 8.686718472351263 8.568538796902757 7.229296398987898
800000 10.691550496897788 8.57698989899421 3.6123804364977667 9.902684569751449 8.70562560450094 8.970703790206034 6.480197897506241
1600000 7.1703917132634905 6.833242744944057 3.5698367089092193 7.4906467733135145 6.684355943277616 6.585913692416149 4.2532741591302
3200000 5.522091224067277 5.389330591643487 2.1338655445044337 5.372202446972381 4.8722874054863565 1.8844067924366565 1.7952050140076043
8000000 5.282053481294551 5.412750235792933 2.3644364106149514 5.592193298155775 5.4220681465534675 1.6832054628192838 2.1029930059334574


# Tall matrices N x 2
80 0.10860191792017895 0.11299813092992532 0.05337702826279973 0.0896235689649456 0.08948049279842311 0.08709463933116772 0.07701490808358348
160 0.22253973882231062 0.22553195294609785 0.10317183618651193 0.1721870119027726 0.17236778970945568 0.16924566621941287 0.14986618868841844
