# Vectors
80 0.11221441924046746 0.10839376287872027 0.07136593195710313 0.0939042829394829 0.09618078669276377 0.09267064862945087 0.08465245805520226
160 0.22802370793730672 0.22526498411440624 0.14116044079054269 0.17065366524197578 0.16940974602732095 0.16287097282825147 0.1541259712660848
400 0.5375024828079528 0.5494651887730789 0.31927742359517247 0.45777465784511556 0.4448974113061308 0.4415382265908765 0.396874852235431
800 1.1189471977992727 1.0459849556297627 0.5491380966623437 0.8765024753437881 0.885407209987342 0.8523464933820675 0.7268638703103897
1600 2.2202300221579514 1.9109458529384038 0.9642733145057523 1.6157849652614715 1.375507422538944 1.5775508270213587 1.4723021682299573
4000 4.803119068673292 3.687615150968798 1.5340996918116445 3.2723342148156354 3.400453380749028 2.6740171654922014 3.160656002370998
8000 8.809005887168746 5.512165093423549 1.9109553383127384 4.993484813108656 5.123335857259354 4.884861315306795 4.652145042438146
16000 10.336198019227862 6.922446208352962 2.2121087559379085 5.294618307723243 6.535931265793874 6.1768205051169085 5.443950191230999
40000 13.77326661976181 8.4298796917075 2.390287092303297 8.47008192369113 8.188777358423666 7.678767662221455 7.521264872173097
80000 15.431919559884744 8.929916696602353 2.4760614533444505 9.38983116496701 8.082409704177541 7.619700881403185 8.414767066309901
160000 15.604610382137405 8.302381708391877 2.528463034805963 9.25363981511783 8.134303864241723 8.436109399635416 6.4916521572831245
400000 11.9138579225383 8.091431230966426 2.5512622085949106 9.19652258329124 8.106971488794647 8.623413650298977 6.262599763605647
800000 11.343674718766199 8.193017496741893 2.6270253445947955 9.245768997420246 8.52688346225235 8.595163870881901 5.985326702249733
1600000 7.64377136111624 6.3949020863751755 2.5506044058859945 7.006872147513297 6.536479922866922 6.520898607868029 4.123485993822132
4000000 5.214057934440522 4.870290111371482 2.464925633409321 5.372773213845723 5.195088563272282 2.3452882388268463 2.0826405624749813
8000000 5.309670327348078 5.267189304403262 2.475853725893394 5.320824429820454 5.1717894555720605 2.2517884421565175 2.1375920094416587


# Square matrices N x N
32 0.04689513176004566 0.04639588468306793 0.027690713830581276 0.03737107387625758 0.03846782069926168 0.03587682346828195 0.034186163832705084
200 0.2952407915564014 0.25878415640299657 0.1760612730845778 0.21788393516491406 0.23367540478101212 0.22557777738417636 0.19658972036266567
800 1.0893263052257847 1.0119689267386986 0.6305036412289865 0.7990089063179826 0.8472355609674811 0.6937219023710537 0.7398178055176214
3200 3.76931446445968 3.022293311855332 1.66028159348399 2.2521775235545607 2.55692034308902 2.1662028106894122 2.144867341267575
20000 9.05086197554265 7.179673045352859 2.6806879950056985 4.644776211593736 5.154322549465408 4.019220120594688 4.475169604509334
80000 12.137352246615714 8.106373362602973 2.6518871337751824 6.706387742157657 7.610795843539383 6.794498714083395 6.199411458671791
320000 9.649677347942196 7.295641159302501 2.5358167909064524 7.681946706494725 6.993130226636393 8.132557027197347 5.572767298868011
2000000 5.871105106154475 5.687041874988218 2.4215044301797244 5.5802848673421614 5.168397723646221 5.178230539810077 3.8894502048455775
8000000 5.261806507213467 5.027613268086884 0.9419795279252775 5.205535938741254 4.99122702720914 2.463202612050427 2.0981823708394214


# Wide matrices 2 x N
80 0.11300992225985647 0.11076656334982944 0.060525869005252725 0.09143991362978698 0.09471568936686524 0.08984450410560767 0.08251218409110914
160 0.22818864999147354 0.22863316991736699 0.1201976256734672 0.1780188175871339 0.1951182189924336 0.18580158757194865 0.16067462515942874
320 0.463156794497889 0.4339798395828195 0.22356692303025144 0.30255991041097946 0.37328262921094046 0.32200396707289014 0.3313901949111442
800 1.1209839802451662 1.0180744211225972 0.5723793541967617 0.8383325604731707 0.7463674802896062 0.7973062783284929 0.7594759410569492
1600 2.132953813546641 1.821542717180167 0.9699538932177769 1.5212700568775317 1.5815095234882357 1.4889788977971847 1.411647731278037
3200 3.399313611575893 2.1594601187746796 1.666752745779601 2.656523818829363 2.7005437250382975 2.573682948515644 2.396043588192797
8000 7.41823405342549 4.924349614419621 2.44495168543333 4.562963263765501 4.55745740770542 4.505325873637559 4.128159102855527
16000 9.903134133760759 5.693009000885744 2.9898538989551358 5.831591228545672 5.773246312752747 5.638346989277535 4.8674699176330005
32000 10.519819715827085 6.987034700325099 3.306263480143122 6.898148385623702 6.99081668999822 6.633895695056356 6.288772847553609
80000 11.848190397636758 9.848100675543535 3.573118098651184 9.04826424865634 7.684791438658439 7.317289235055302 6.913023600107323
160000 11.610327653218304 8.327829024512033 3.631251983857072 9.945835684312122 7.147046100321572 7.21847529450239 5.877942411872152


# Tall matrices N x 2
80 0.11185301931146098 0.10433084182822065 0.05629168340780495 0.0820738205212673 0.09368622721318537 0.08721216649275453 0.08171683265537262
160 0.2154402582445323 0.22686606477997187 0.11549860334103255 0.16889456959575835 0.17495330069158513 0.18035139420849666 0.15301603093797433
320 0.45522396839306645 0.44018037917601255 0.2363136487957973 0.3137021206650324 0.295951665655371 0.33919721824917665 0.2798491602750077
800 1.1250029452078283 1.0120536313128181 0.48901076212254907 0.6851764562076624 0.7252133886667174 0.6937044004363656 0.636921640622965
1600 2.1663317528702155 1.81779870028011 0.9211323753928763 1.060430527970554 1.124389661042493 1.29849641867313 1.0419168395227405
3200 3.1705739212551007 2.9945430036971388 1.3277925106780393 1.3385902961740792 1.4611634494971877 2.0267243082554605 1.3313746541157825
8000 7.3467180476558696 5.248048930361709 1.8220930766976744 1.6442594087423699 2.016032655676999 2.688456773927144 1.7779112132198422
16000 10.571275378763955 5.984832957573274 1.9737619277462963 2.1105260057675435 2.5611248154934096 3.1334667351730663 2.173355202525382
32000 10.947291056462976 6.945498719462734 2.251552426911178 2.111390604794693 2.6733567852323366 3.3747928792359496 2.346685955696331
80000 11.967764190188767 7.799773841640035 2.3601423268437975 1.9779410397374262 2.243827361705742 3.9433763864571927 2.4347059484955356
160000 11.348314535089328 7.129301790921029 2.453828089792581 2.3548645280224987 2.7715578086114743 4.202732510875515 2.2530954952073468


